# Data pasos vs probabilidadOutput para la simulación de ejercicio de Markov borracho
0.0000000000e+00 1.6666666666e-02
1.0000000000e+00 1.9926128971e-24
2.0000000000e+00 6.2331763918e-24
3.0000000000e+00 2.3195423393e-23
4.0000000000e+00 4.7627468054e-23
5.0000000000e+00 1.4535559333e-22
6.0000000000e+00 2.6421214728e-22
7.0000000000e+00 7.3963806654e-22
8.0000000000e+00 1.2571272845e-21
9.0000000000e+00 3.3270827428e-21
1.0000000000e+01 5.3810753417e-21
1.1000000000e+01 1.3597039672e-20
1.2000000000e+01 2.1020509613e-20
1.3000000000e+01 5.0714365629e-20
1.4000000000e+01 7.4613609028e-20
1.5000000000e+01 1.7021049814e-19
1.6000000000e+01 2.3420380565e-19
1.7000000000e+01 4.9017677000e-19
1.8000000000e+01 5.9722691990e-19
1.9000000000e+01 1.0254268411e-18
2.0000000000e+01 8.2034165936e-19
2.1000000000e+01 9.8333333333e-01
