# Data pasos vs probabilidadOutput para la simulación de ejercicio de Markov borracho
0.0000000000e+00 2.4817100800e-01
1.0000000000e+00 4.4040192000e-03
2.0000000000e+00 0.0000000000e+00
3.0000000000e+00 3.7748736000e-02
4.0000000000e+00 0.0000000000e+00
5.0000000000e+00 1.2582912000e-01
6.0000000000e+00 0.0000000000e+00
7.0000000000e+00 2.3488102400e-01
8.0000000000e+00 0.0000000000e+00
9.0000000000e+00 2.4159191040e-01
1.0000000000e+01 0.0000000000e+00
1.1000000000e+01 1.0737418240e-01
1.2000000000e+01 0.0000000000e+00
1.3000000000e+01 0.0000000000e+00
1.4000000000e+01 0.0000000000e+00
1.5000000000e+01 0.0000000000e+00
1.6000000000e+01 0.0000000000e+00
1.7000000000e+01 0.0000000000e+00
1.8000000000e+01 0.0000000000e+00
1.9000000000e+01 0.0000000000e+00
2.0000000000e+01 0.0000000000e+00
2.1000000000e+01 0.0000000000e+00
