# Data pasos vs probabilidadOutput para la simulación de ejercicio de Markov borracho
0.0000000000e+00 2.5000000000e-01
1.0000000000e+00 5.4007187723e-54
2.0000000000e+00 0.0000000000e+00
3.0000000000e+00 6.2889114200e-53
4.0000000000e+00 0.0000000000e+00
5.0000000000e+00 3.9434950949e-52
6.0000000000e+00 0.0000000000e+00
7.0000000000e+00 2.0084114667e-51
8.0000000000e+00 0.0000000000e+00
9.0000000000e+00 9.0438747383e-51
1.0000000000e+01 0.0000000000e+00
1.1000000000e+01 3.7002062297e-50
1.2000000000e+01 0.0000000000e+00
1.3000000000e+01 1.3816332052e-49
1.4000000000e+01 0.0000000000e+00
1.5000000000e+01 4.6416790573e-49
1.6000000000e+01 0.0000000000e+00
1.7000000000e+01 1.3377567400e-48
1.8000000000e+01 0.0000000000e+00
1.9000000000e+01 2.7999053686e-48
2.0000000000e+01 0.0000000000e+00
2.1000000000e+01 7.5000000000e-01
