# Data pasos vs probabilidadOutput para la simulación de ejercicio de Markov borracho
0.0000000000e+00 1.6427079680e-02
1.0000000000e+00 3.6579840000e-04
2.0000000000e+00 9.4818816000e-04
3.0000000000e+00 3.2777472000e-03
4.0000000000e+00 5.0462361600e-03
5.0000000000e+00 1.2120192000e-02
6.0000000000e+00 1.5250191360e-02
7.0000000000e+00 2.7770188800e-02
8.0000000000e+00 3.0873973760e-02
9.0000000000e+00 4.3289113600e-02
1.0000000000e+01 4.4631290880e-02
1.1000000000e+01 4.9999994880e-02
1.2000000000e+01 4.9999974400e-02
1.3000000000e+01 4.9999708160e-02
1.4000000000e+01 4.9998643200e-02
1.5000000000e+01 4.9991516160e-02
1.6000000000e+01 4.9963008000e-02
1.7000000000e+01 4.9824399360e-02
1.8000000000e+01 4.9269964800e-02
1.9000000000e+01 4.6934261760e-02
2.0000000000e+01 3.7591449600e-02
2.1000000000e+01 3.1642707968e-01
