# Data pasos vs probabilidadOutput para la simulación de ejercicio de Markov borracho
0.0000000000e+00 3.6210984623e-01
1.0000000000e+00 3.0827109571e-03
2.0000000000e+00 6.0877699098e-03
3.0000000000e+00 8.9734611360e-03
4.0000000000e+00 1.1635405646e-02
5.0000000000e+00 1.4064937900e-02
6.0000000000e+00 1.6150621404e-02
7.0000000000e+00 1.7904395454e-02
8.0000000000e+00 1.9232529102e-02
9.0000000000e+00 2.0151260388e-02
1.0000000000e+01 2.0607061876e-02
1.1000000000e+01 2.0607061876e-02
1.2000000000e+01 2.0151260388e-02
1.3000000000e+01 1.9232529102e-02
1.4000000000e+01 1.7904395454e-02
1.5000000000e+01 1.6150621404e-02
1.6000000000e+01 1.4064937900e-02
1.7000000000e+01 1.1635405646e-02
1.8000000000e+01 8.9734611360e-03
1.9000000000e+01 6.0877699098e-03
2.0000000000e+01 3.0827109571e-03
2.1000000000e+01 3.6210984623e-01
