# Data pasos vs probabilidadOutput para la simulación de ejercicio de Markov borracho
0.0000000000e+00 6.8750000000e-02
1.0000000000e+00 1.5625000000e-02
2.0000000000e+00 3.1250000000e-02
3.0000000000e+00 3.9062500000e-02
4.0000000000e+00 4.6875000000e-02
5.0000000000e+00 4.8437500000e-02
6.0000000000e+00 5.0000000000e-02
7.0000000000e+00 5.0000000000e-02
8.0000000000e+00 5.0000000000e-02
9.0000000000e+00 5.0000000000e-02
1.0000000000e+01 5.0000000000e-02
1.1000000000e+01 5.0000000000e-02
1.2000000000e+01 5.0000000000e-02
1.3000000000e+01 5.0000000000e-02
1.4000000000e+01 5.0000000000e-02
1.5000000000e+01 5.0000000000e-02
1.6000000000e+01 4.8437500000e-02
1.7000000000e+01 4.6875000000e-02
1.8000000000e+01 3.9062500000e-02
1.9000000000e+01 3.1250000000e-02
2.0000000000e+01 1.5625000000e-02
2.1000000000e+01 6.8750000000e-02
