# Data pasos vs probabilidadOutput para la simulación de ejercicio de Markov borracho
0.0000000000e+00 4.9999438533e-01
1.0000000000e+00 1.2542247927e-07
2.0000000000e+00 2.4804322760e-07
3.0000000000e+00 3.6512310011e-07
4.0000000000e+00 4.7404672591e-07
5.0000000000e+00 5.7238093119e-07
6.0000000000e+00 6.5792909230e-07
7.0000000000e+00 7.2878020468e-07
8.0000000000e+00 7.8335157157e-07
9.0000000000e+00 8.2042415879e-07
1.0000000000e+01 8.3916982602e-07
1.1000000000e+01 8.3916982602e-07
1.2000000000e+01 8.2042415879e-07
1.3000000000e+01 7.8335157157e-07
1.4000000000e+01 7.2878020468e-07
1.5000000000e+01 6.5792909230e-07
1.6000000000e+01 5.7238093119e-07
1.7000000000e+01 4.7404672591e-07
1.8000000000e+01 3.6512310011e-07
1.9000000000e+01 2.4804322760e-07
2.0000000000e+01 1.2542247927e-07
2.1000000000e+01 4.9999438533e-01
